,Airline,Source,Destination,Route,Total_Stops,Price,journey_year,journey_month,journey_day,dep_hour,dep_min,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,duration_hours,duration_mins
2064,0,2,5,DEL → BOM → COK,1,8575,2019,3,27,7,30,2022,2,15,15,30,8,0
2065,2,0,3,BLR → BOM → DEL,1,7833,2019,9,3,21,25,2022,3,13,7,40,10,15
2066,4,2,5,DEL → BOM → COK,1,12193,2019,6,24,3,50,2022,2,15,19,0,15,10
2067,2,4,4,BOM → HYD,0,4051,2019,6,15,10,20,2022,2,15,11,50,1,30
2068,5,0,2,BLR → DEL,0,6723,2019,12,4,7,45,2022,2,15,10,40,2,55
2069,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,20,0,2022,6,10,16,20,20,20
2070,4,2,5,DEL → BOM → COK,1,7409,2019,6,15,7,0,2022,2,15,21,0,14,0
2071,2,2,5,DEL → BOM → COK,1,14190,2019,3,21,20,50,2022,3,22,4,25,7,35
2072,3,1,0,CCU → BLR,0,3842,2019,5,24,17,10,2022,2,15,19,40,2,30
2073,2,1,0,CCU → BOM → BLR,1,8587,2019,9,5,14,5,2022,5,10,4,40,14,35
2074,4,2,5,DEL → BOM → COK,1,7156,2019,6,27,10,35,2022,2,15,19,15,8,40
2075,2,1,0,CCU → BOM → BLR,1,9900,2019,12,6,8,25,2022,2,15,18,15,9,50
2076,2,1,0,CCU → BOM → BLR,1,14572,2019,6,6,8,25,2022,2,15,19,50,11,25
2077,0,0,2,BLR → DEL,0,4824,2019,5,18,18,55,2022,2,15,21,50,2,55
2078,2,0,2,BLR → DEL,0,4545,2019,9,5,8,20,2022,2,15,11,20,3,0
2079,1,0,3,BLR → AMD → DEL,1,14753,2019,1,3,0,30,2022,2,15,20,30,20,0
2080,1,1,0,CCU → BOM → COK → BLR,2,11543,2019,9,5,9,25,2022,5,10,13,45,28,20
2081,2,2,5,DEL → COK,0,7203,2019,5,21,9,50,2022,2,15,13,5,3,15
2082,4,2,5,DEL → BOM → COK,1,11099,2019,9,6,10,35,2022,2,15,19,0,8,25
2083,1,4,4,BOM → HYD,0,2576,2019,3,27,19,30,2022,2,15,20,45,1,15
2084,4,2,5,DEL → BOM → COK,1,6674,2019,3,27,13,0,2022,3,28,1,35,12,35
2085,0,0,3,BLR → DEL,0,14307,2019,1,3,18,55,2022,2,15,21,45,2,50
2086,2,2,5,DEL → BOM → COK,1,15555,2019,5,18,21,50,2022,5,19,4,25,6,35
2087,2,1,0,CCU → DEL → BLR,1,9315,2019,5,15,9,35,2022,5,16,14,25,28,50
2088,2,4,4,BOM → HYD,0,4996,2019,9,3,6,30,2022,2,15,8,0,1,30
2089,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,11,40,2022,3,19,7,40,20,0
2090,2,1,0,CCU → BOM → BLR,1,8587,2019,5,21,8,25,2022,5,22,8,15,23,50
2091,1,2,5,DEL → COK,0,6095,2019,4,27,5,10,2022,2,15,8,0,2,50
2092,2,2,5,DEL → IDR → BOM → COK,2,13293,2019,6,24,5,30,2022,2,15,19,0,13,30
2094,4,2,5,DEL → BOM → COK,1,9719,2019,5,27,10,0,2022,2,15,21,0,11,0
2095,2,0,3,BLR → BOM → DEL,1,7413,2019,3,21,8,55,2022,3,19,7,40,22,45
2096,1,2,5,DEL → GOI → BOM → COK,2,10442,2019,6,6,22,0,2022,6,7,19,15,21,15
2097,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,10,45,2022,3,4,1,35,14,50
2098,2,2,5,DEL → BOM → COK,1,15555,2019,5,18,8,0,2022,2,15,19,0,11,0
2099,2,0,3,BLR → BOM → DEL,1,36236,2019,1,3,14,5,2022,2,15,19,10,5,5
2100,0,4,4,BOM → HYD,0,3176,2019,3,24,16,55,2022,2,15,18,25,1,30
2101,3,3,1,MAA → CCU,0,3598,2019,5,24,17,45,2022,2,15,20,5,2,20
2102,3,4,4,BOM → HYD,0,1966,2019,6,27,13,15,2022,2,15,14,45,1,30
2103,4,2,5,DEL → BOM → COK,1,12718,2019,6,24,10,0,2022,2,15,19,0,9,0
2104,0,2,5,DEL → COK,0,6016,2019,3,6,14,25,2022,2,15,17,40,3,15
2105,7,0,3,BLR → DEL,0,5616,2019,9,3,23,25,2022,3,10,2,10,2,45
2106,4,2,5,DEL → BOM → COK,1,7846,2019,3,27,19,0,2022,3,28,1,35,6,35
2107,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,21,10,2022,6,10,22,35,25,25
2108,2,0,3,BLR → BOM → DEL,1,27211,2019,3,15,21,25,2022,3,13,5,5,7,40
2109,0,1,0,CCU → BLR,0,4175,2019,6,4,14,25,2022,2,15,16,55,2,30
2110,4,2,5,DEL → BOM → COK,1,6884,2019,3,21,8,0,2022,2,15,21,0,13,0
2111,4,2,5,DEL → BOM → COK,1,6884,2019,3,21,9,0,2022,2,15,21,0,12,0
2112,2,1,0,CCU → GAU → BLR,1,8356,2019,5,21,10,20,2022,2,15,17,35,7,15
2113,3,0,3,BLR → DEL,0,5470,2019,3,24,20,30,2022,2,15,23,20,2,50
2114,2,0,2,BLR → DEL,0,6479,2019,6,27,6,0,2022,2,15,8,45,2,45
2115,6,0,3,BLR → DEL,0,11914,2019,3,3,19,40,2022,2,15,22,20,2,40
2116,0,2,5,DEL → BOM → COK,1,7007,2019,5,21,18,35,2022,5,22,1,30,6,55
2117,2,1,0,CCU → BOM → BLR,1,12682,2019,1,4,16,30,2022,2,15,22,35,6,5
2118,2,2,5,DEL → AMD → BOM → COK,2,15130,2019,5,21,23,5,2022,5,22,19,0,19,55
2119,4,2,5,DEL → BOM → COK,1,13588,2019,6,15,14,0,2022,2,15,21,0,7,0
2120,2,2,5,DEL → BOM → COK,1,14715,2019,1,6,19,15,2022,6,2,19,0,23,45
2121,0,0,3,BLR → HYD → DEL,1,6221,2019,3,3,7,30,2022,2,15,12,20,4,50
2122,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,7,5,2022,2,15,12,35,5,30
2123,1,1,0,CCU → BOM → BLR,1,8577,2019,12,5,9,25,2022,2,15,18,30,9,5
2124,2,1,0,CCU → BOM → BLR,1,10032,2019,3,24,19,45,2022,3,25,20,40,24,55
2125,2,2,5,DEL → AMD → BOM → COK,2,12820,2019,6,24,19,10,2022,6,25,19,0,23,50
2126,5,2,5,DEL → AMD → COK,1,5053,2019,4,15,7,25,2022,2,15,13,35,6,10
2127,2,0,3,BLR → BOM → DEL,1,22271,2019,1,3,8,0,2022,3,2,8,15,24,15
2128,6,0,2,BLR → DEL,0,5614,2019,4,27,7,0,2022,2,15,9,40,2,40
2129,3,1,0,CCU → BLR,0,3874,2019,1,4,9,0,2022,2,15,11,25,2,25
2130,0,2,5,DEL → COK,0,6016,2019,5,15,5,35,2022,2,15,8,50,3,15
2131,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,6,30,2022,2,15,12,0,5,30
2132,3,4,4,BOM → HYD,0,2228,2019,12,5,13,15,2022,2,15,14,45,1,30
2133,2,0,2,BLR → DEL,0,7230,2019,1,4,19,50,2022,2,15,22,50,3,0
2134,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,6,6,5,30,2022,2,15,19,0,13,30
2135,2,2,5,DEL → BOM → COK,1,12899,2019,5,21,17,30,2022,5,22,4,25,10,55
2136,4,2,5,DEL → BOM → COK,1,12193,2019,12,6,7,0,2022,2,15,19,0,12,0
2137,2,1,0,CCU → DEL → BLR,1,12122,2019,9,5,9,35,2022,2,15,23,35,14,0
2138,1,2,5,DEL → CCU → BOM → COK,2,16164,2019,5,27,6,50,2022,5,28,7,40,24,50
2139,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,5,45,2022,2,15,18,25,12,40
2140,0,0,2,BLR → DEL,0,5781,2019,6,21,19,30,2022,2,15,22,15,2,45
2141,2,4,4,BOM → HYD,0,4996,2019,9,5,10,20,2022,2,15,11,50,1,30
2142,0,2,5,DEL → BLR → COK,1,6497,2019,9,6,5,10,2022,2,15,10,5,4,55
2143,1,2,5,DEL → LKO → BOM → COK,2,12489,2019,12,6,12,20,2022,6,13,19,15,30,55
2144,0,0,2,BLR → DEL,0,4824,2019,5,15,7,10,2022,2,15,10,5,2,55
2145,3,4,4,BOM → HYD,0,2648,2019,6,18,5,45,2022,2,15,7,15,1,30
2146,0,0,3,BLR → DEL,0,12650,2019,3,3,13,0,2022,2,15,15,50,2,50
2147,4,2,5,DEL → BOM → COK,1,8267,2019,12,6,11,40,2022,2,15,19,15,7,35
2148,6,2,5,DEL → COK,0,6217,2019,5,15,6,0,2022,2,15,9,10,3,10
2149,0,0,2,BLR → DEL,0,4424,2019,1,4,1,30,2022,2,15,4,15,2,45
2150,2,0,3,BLR → BOM → DEL,1,17997,2019,6,3,8,0,2022,3,7,8,15,24,15
2151,3,2,5,DEL → PNQ → COK,1,5727,2019,4,15,8,45,2022,2,15,13,15,4,30
2152,4,2,5,DEL → BOM → COK,1,15148,2019,6,3,6,0,2022,2,15,15,30,9,30
2153,2,2,5,DEL → BOM → COK,1,15555,2019,5,18,20,55,2022,5,19,19,0,22,5
2154,2,2,5,DEL → AMD → BOM → COK,2,12820,2019,6,24,23,5,2022,6,26,4,25,29,20
2155,4,2,5,DEL → BOM → COK,1,7199,2019,6,27,18,0,2022,6,28,1,30,7,30
2156,0,2,5,DEL → BOM → COK,1,5074,2019,3,4,16,0,2022,2,15,21,0,5,0
2157,0,0,2,BLR → DEL,0,3944,2019,6,27,21,15,2022,6,28,0,15,3,0
2158,2,4,4,BOM → HYD,0,3206,2019,3,27,7,10,2022,2,15,8,35,1,25
2159,3,0,2,BLR → DEL,0,3258,2019,12,5,5,55,2022,2,15,8,35,2,40
2160,0,1,0,CCU → BLR,0,4805,2019,3,6,22,15,2022,6,4,0,50,2,35
2161,0,0,3,BLR → NAG → DEL,1,10232,2019,9,3,16,50,2022,2,15,21,35,4,45
2162,2,2,5,DEL → BOM → COK,1,12899,2019,5,21,20,55,2022,5,22,4,25,7,30
2163,0,4,4,BOM → HYD,0,2228,2019,3,21,21,20,2022,2,15,22,45,1,25
2164,1,1,0,CCU → BBI → BOM → BLR,2,9259,2019,1,4,12,0,2022,4,2,11,10,23,10
2165,2,1,0,CCU → BOM → BLR,1,9664,2019,5,24,16,30,2022,5,25,9,20,16,50
2166,2,4,4,BOM → HYD,0,8041,2019,5,21,7,5,2022,2,15,8,30,1,25
2167,5,0,2,BLR → DEL,0,3420,2019,6,6,20,55,2022,2,15,23,40,2,45
2168,2,0,2,BLR → DEL,0,8017,2019,1,6,7,10,2022,2,15,10,10,3,0
2169,2,0,2,BLR → DEL,0,7230,2019,6,4,17,45,2022,2,15,20,45,3,0
2170,5,2,5,DEL → BOM → COK,1,4960,2019,6,6,10,35,2022,2,15,19,35,9,0
2171,1,1,0,CCU → BBI → BOM → BLR,2,10152,2019,9,6,12,0,2022,6,10,11,10,23,10
2172,1,2,5,DEL → RPR → NAG → BOM → COK,3,10704,2019,5,18,5,15,2022,5,19,19,15,38,0
2173,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,8,25,2022,2,15,18,15,9,50
2174,0,2,5,DEL → HYD → COK,1,7206,2019,6,3,16,10,2022,2,15,22,20,6,10
2175,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,8,55,2022,2,15,18,25,9,30
2176,2,1,0,CCU → DEL → BLR,1,13995,2019,9,6,9,35,2022,2,15,22,5,12,30
2177,0,2,5,DEL → COK,0,6016,2019,4,15,14,25,2022,2,15,17,40,3,15
2178,0,1,0,CCU → MAA → BLR,1,4227,2019,3,4,6,15,2022,2,15,10,30,4,15
2179,2,2,5,DEL → AMD → BOM → COK,2,9484,2019,3,21,19,10,2022,3,22,18,50,23,40
2180,2,0,2,BLR → DEL,0,5199,2019,5,15,7,10,2022,2,15,10,10,3,0
2181,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,6,27,5,30,2022,2,15,19,0,13,30
2182,6,3,1,MAA → CCU,0,11983,2019,3,6,17,45,2022,2,15,20,5,2,20
2183,1,0,3,BLR → MAA → DEL,1,8033,2019,3,15,11,50,2022,3,16,13,0,25,10
2184,1,1,0,CCU → BLR,0,5511,2019,5,15,14,15,2022,2,15,16,45,2,30
2185,0,2,5,DEL → PNQ → COK,1,8178,2019,9,5,23,30,2022,5,10,4,35,5,5
2186,7,2,5,DEL → BLR → COK,1,11411,2019,1,6,16,45,2022,2,15,22,25,5,40
2187,5,2,5,DEL → BOM → COK,1,9386,2019,3,21,7,0,2022,2,15,12,50,5,50
2188,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,10,0,2022,2,15,19,0,9,0
2189,3,1,0,CCU → BLR,0,3874,2019,6,18,9,0,2022,2,15,11,25,2,25
2190,4,2,5,DEL → BOM → COK,1,12000,2019,3,21,11,40,2022,2,15,18,50,7,10
2191,2,2,5,DEL → ATQ → BOM → COK,2,14301,2019,6,27,18,20,2022,6,28,12,35,18,15
2192,3,4,4,BOM → HYD,0,2176,2019,12,5,13,15,2022,2,15,14,45,1,30
2193,1,2,5,DEL → CCU → BOM → COK,2,14432,2019,9,5,6,50,2022,5,10,7,40,24,50
2194,2,0,2,BLR → DEL,0,7230,2019,5,21,6,0,2022,2,15,8,45,2,45
2195,0,1,0,CCU → HYD → BLR,1,3810,2019,5,24,19,20,2022,2,15,23,45,4,25
2196,4,2,5,DEL → BOM → COK,1,7355,2019,6,24,7,30,2022,2,15,19,15,11,45
2197,4,2,5,DEL → BOM → COK,1,12538,2019,3,27,8,0,2022,2,15,15,30,7,30
2198,1,2,5,DEL → BOM → COK,1,9720,2019,5,27,13,0,2022,2,15,19,15,6,15
2199,2,4,4,BOM → HYD,0,8041,2019,5,24,10,20,2022,2,15,11,50,1,30
2200,2,4,4,BOM → HYD,0,4996,2019,5,24,7,5,2022,2,15,8,30,1,25
2201,0,0,2,BLR → DEL,0,4592,2019,6,4,23,30,2022,4,7,2,20,2,50
2202,1,1,0,CCU → GAU → BLR,1,7663,2019,6,6,16,45,2022,6,7,21,5,28,20
2203,0,3,1,MAA → CCU,0,3851,2019,6,24,7,55,2022,2,15,10,15,2,20
2204,0,2,5,DEL → HYD → COK,1,6443,2019,3,6,8,35,2022,2,15,22,30,13,55
2205,0,2,5,DEL → PNQ → COK,1,11379,2019,3,6,23,30,2022,6,4,4,35,5,5
2206,4,2,5,DEL → BOM → COK,1,13378,2019,6,27,15,0,2022,6,28,1,30,10,30
2207,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,8,25,2022,2,15,20,45,12,20
2208,2,4,4,BOM → HYD,0,4996,2019,9,5,7,5,2022,2,15,8,30,1,25
2209,1,2,5,DEL → HYD → MAA → COK,2,6058,2019,3,27,17,15,2022,3,28,9,25,16,10
2210,1,0,2,BLR → DEL,0,5177,2019,6,4,10,0,2022,2,15,12,45,2,45
2211,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,9,6,9,40,2022,6,10,4,25,18,45
2212,0,0,3,BLR → HYD → DEL,1,7918,2019,1,3,16,15,2022,2,15,20,35,4,20
2213,3,2,5,DEL → MAA → COK,1,5584,2019,9,6,6,5,2022,2,15,11,20,5,15
2214,2,0,2,BLR → DEL,0,7230,2019,9,4,6,0,2022,2,15,8,45,2,45
2215,0,2,5,DEL → BOM → COK,1,7192,2019,5,18,16,0,2022,5,19,1,30,9,30
2216,2,4,4,BOM → HYD,0,3211,2019,12,6,19,35,2022,2,15,21,5,1,30
2217,0,2,5,DEL → BOM → COK,1,14872,2019,6,3,15,0,2022,3,7,1,35,10,35
2218,4,2,5,DEL → BOM → COK,1,8100,2019,5,15,8,30,2022,2,15,19,15,10,45
2219,1,1,0,CCU → BOM → BLR,1,8367,2019,5,21,9,25,2022,2,15,18,30,9,5
2220,0,3,1,MAA → CCU,0,6298,2019,9,3,22,5,2022,3,10,0,25,2,20
2221,4,2,5,DEL → BOM → COK,1,18287,2019,3,3,13,0,2022,2,15,21,0,8,0
2222,2,2,5,DEL → BOM → COK,1,17025,2019,6,3,23,5,2022,3,7,19,45,20,40
2223,2,0,2,BLR → DEL,0,6145,2019,4,24,7,10,2022,2,15,10,10,3,0
2224,4,2,5,DEL → BOM → COK,1,13942,2019,9,3,6,0,2022,2,15,19,45,13,45
2225,2,0,2,BLR → DEL,0,3703,2019,9,5,18,55,2022,2,15,22,0,3,5
2226,3,2,5,DEL → MAA → COK,1,5584,2019,5,15,6,5,2022,2,15,11,20,5,15
2227,1,4,4,BOM → DEL → HYD,1,10209,2019,12,3,19,40,2022,3,13,9,10,13,30
2228,2,1,0,CCU → DEL → BLR,1,12385,2019,6,5,9,35,2022,2,15,18,0,8,25
2229,1,1,0,CCU → DEL → AMD → BLR,2,17050,2019,6,5,10,0,2022,5,7,5,25,19,25
2230,0,2,5,DEL → BOM → COK,1,7007,2019,5,24,7,30,2022,2,15,21,0,13,30
2231,1,1,0,CCU → IXR → DEL → BLR,2,12724,2019,12,6,5,50,2022,2,15,20,25,14,35
2232,2,2,5,DEL → BOM → COK,1,10578,2019,12,6,8,0,2022,6,13,4,25,20,25
2233,2,0,3,BLR → BOM → DEL,1,16737,2019,6,3,7,0,2022,2,15,19,10,12,10
2234,2,2,5,DEL → BOM → COK,1,10263,2019,6,24,13,0,2022,6,25,4,25,15,25
2235,4,2,5,DEL → BOM → COK,1,7156,2019,6,24,11,25,2022,2,15,19,15,7,50
2236,4,2,5,DEL → BOM → COK,1,15148,2019,3,3,10,20,2022,3,4,1,35,15,15
2237,0,0,2,BLR → DEL,0,4824,2019,12,6,7,10,2022,2,15,10,5,2,55
2238,1,0,3,BLR → BBI → DEL,1,8715,2019,3,15,9,30,2022,2,15,16,20,6,50
2239,2,1,0,CCU → DEL → BLR,1,10954,2019,6,5,9,35,2022,5,7,9,45,24,10
2240,1,1,0,CCU → DEL → BLR,1,10204,2019,12,6,20,30,2022,6,13,20,25,23,55
2241,2,2,5,DEL → BOM → COK,1,12374,2019,5,18,13,0,2022,5,19,12,35,23,35
2242,2,1,0,CCU → DEL → BLR,1,14152,2019,12,5,9,35,2022,2,15,23,35,14,0
2243,2,1,0,CCU → DEL → BLR,1,12122,2019,5,24,9,35,2022,5,25,14,25,28,50
2244,6,2,5,DEL → COK,0,5587,2019,9,4,6,0,2022,2,15,9,10,3,10
2245,2,1,0,CCU → BOM → BLR,1,10845,2019,5,18,8,25,2022,5,19,12,0,27,35
2246,2,1,0,CCU → BOM → BLR,1,8587,2019,5,21,21,10,2022,5,22,4,40,7,30
2247,3,2,5,DEL → BLR → COK,1,5410,2019,6,6,17,55,2022,2,15,22,50,4,55
2248,4,2,5,DEL → HYD → MAA → COK,2,7179,2019,3,21,9,45,2022,2,15,21,20,11,35
2249,4,2,5,DEL → BOM → COK,1,5798,2019,6,24,10,20,2022,6,25,1,30,15,10
2250,2,1,0,CCU → BOM → BLR,1,13760,2019,3,24,19,45,2022,3,25,19,40,23,55
2251,1,1,0,CCU → DEL → COK → BLR,2,13874,2019,5,24,7,0,2022,5,25,1,20,18,20
2252,2,2,5,DEL → BOM → COK,1,16080,2019,5,21,20,55,2022,5,22,19,0,22,5
2253,3,4,4,BOM → HYD,0,2018,2019,6,27,13,15,2022,2,15,14,45,1,30
2254,2,1,0,CCU → BOM → BLR,1,10845,2019,5,18,20,0,2022,5,19,18,15,22,15
2255,3,0,2,BLR → DEL,0,3574,2019,4,24,21,10,2022,4,25,0,5,2,55
2256,2,1,0,CCU → DEL → BLR,1,8067,2019,6,5,9,35,2022,5,7,9,45,24,10
2257,2,2,5,DEL → BOM → COK,1,14054,2019,9,3,20,50,2022,3,10,18,50,22,0
2258,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,8,0,2022,2,15,15,15,7,15
2259,3,2,5,DEL → MAA → COK,1,5352,2019,9,4,6,5,2022,2,15,11,20,5,15
2260,2,1,0,CCU → BOM → BLR,1,7065,2019,1,4,16,30,2022,4,2,16,20,23,50
2261,0,2,5,DEL → MAA → COK,1,10395,2019,3,3,2,5,2022,2,15,7,25,5,20
2262,2,1,0,CCU → BOM → BLR,1,9664,2019,5,15,18,55,2022,5,16,9,20,14,25
2263,4,2,5,DEL → BOM → COK,1,13728,2019,5,18,17,30,2022,5,19,1,30,8,0
2264,2,2,5,DEL → BOM → COK,1,10263,2019,12,6,19,15,2022,6,13,12,35,17,20
2265,0,0,2,BLR → DEL,0,4824,2019,9,4,7,10,2022,2,15,10,5,2,55
2266,7,0,3,BLR → DEL,0,7075,2019,3,3,5,50,2022,2,15,8,40,2,50
2267,4,2,5,DEL → BOM → COK,1,17268,2019,6,3,7,5,2022,2,15,21,0,13,55
2268,4,2,5,DEL → BOM → COK,1,14068,2019,5,21,15,0,2022,5,22,1,30,10,30
2269,0,0,2,BLR → DEL,0,4824,2019,1,5,8,30,2022,2,15,11,20,2,50
2270,0,0,2,BLR → DEL,0,4824,2019,4,27,20,0,2022,2,15,22,50,2,50
2271,7,0,2,BLR → DEL,0,4484,2019,12,5,23,55,2022,5,13,2,45,2,50
2272,1,1,0,CCU → GAU → DEL → BLR,2,14961,2019,6,6,9,50,2022,2,15,23,15,13,25
2273,1,0,2,BLR → DEL,0,7172,2019,1,6,17,0,2022,2,15,19,45,2,45
2274,1,1,0,CCU → DEL → BLR,1,12174,2019,3,24,20,30,2022,3,25,8,55,12,25
2275,1,0,3,BLR → AMD → DEL,1,11393,2019,3,3,0,30,2022,2,15,8,45,8,15
2276,1,1,0,CCU → DEL → COK → BLR,2,16058,2019,5,15,10,0,2022,5,16,13,45,27,45
2277,2,1,0,CCU → DEL → BLR,1,14152,2019,9,6,17,0,2022,6,10,10,55,17,55
2278,2,0,2,BLR → DEL,0,4031,2019,5,21,11,10,2022,2,15,14,5,2,55
2279,0,1,0,CCU → BBI → BLR,1,4227,2019,6,5,19,35,2022,2,15,23,15,3,40
2280,1,2,5,DEL → BOM → COK,1,11051,2019,9,3,4,0,2022,2,15,19,15,15,15
2281,1,0,2,BLR → DEL,0,6962,2019,5,21,10,0,2022,2,15,12,45,2,45
2282,2,1,0,CCU → BOM → BLR,1,14232,2019,3,24,21,10,2022,3,25,9,15,12,5
2283,2,2,5,DEL → NAG → BOM → COK,2,10920,2019,6,27,14,35,2022,6,28,12,35,22,0
2284,1,2,5,DEL → LKO → BOM → COK,2,10914,2019,3,27,7,0,2022,2,15,19,15,12,15
2285,0,3,1,MAA → CCU,0,5278,2019,6,27,22,5,2022,6,28,0,25,2,20
2286,4,2,5,DEL → BOM → COK,1,7486,2019,5,21,10,20,2022,2,15,21,0,10,40
2287,2,1,0,CCU → BOM → BLR,1,14232,2019,3,24,16,55,2022,3,25,16,20,23,25
2288,5,2,5,DEL → AMD → COK,1,4202,2019,6,4,7,25,2022,2,15,13,35,6,10
2289,1,2,5,DEL → COK,0,7932,2019,6,3,14,10,2022,2,15,17,10,3,0
2290,4,2,5,DEL → HYD → COK,1,6514,2019,5,15,14,55,2022,2,15,22,30,7,35
2291,2,2,5,DEL → BOM → COK,1,14715,2019,6,6,15,0,2022,6,7,19,0,28,0
2292,0,1,0,CCU → NAG → BLR,1,6219,2019,9,5,18,5,2022,2,15,23,30,5,25
2293,1,2,5,DEL → JAI → BOM → COK,2,8604,2019,6,27,12,0,2022,2,15,19,15,7,15
2294,0,2,5,DEL → BOM → COK,1,7319,2019,5,21,8,30,2022,2,15,21,0,12,30
2295,4,2,5,DEL → BOM → COK,1,13505,2019,6,15,10,0,2022,2,15,19,0,9,0
2296,4,2,5,DEL → HYD → COK,1,9647,2019,5,15,7,5,2022,2,15,22,30,15,25
2297,0,1,0,CCU → BLR,0,5225,2019,5,27,11,30,2022,2,15,14,5,2,35
2298,2,1,0,CCU → DEL → BLR,1,12693,2019,12,6,9,35,2022,2,15,18,0,8,25
2299,2,1,0,CCU → GAU → BLR,1,9690,2019,6,6,10,20,2022,2,15,17,35,7,15
2300,1,1,0,CCU → DEL → COK → BLR,2,13034,2019,9,5,10,0,2022,5,10,1,20,15,20
2301,2,1,0,CCU → BOM → BLR,1,13627,2019,12,6,6,30,2022,2,15,16,20,9,50
2302,0,4,4,BOM → HYD,0,2755,2019,5,18,19,5,2022,2,15,20,35,1,30
2303,2,1,0,CCU → DEL → BLR,1,12122,2019,9,5,17,0,2022,5,10,9,45,16,45
2304,0,0,2,BLR → DEL,0,3420,2019,4,24,1,30,2022,2,15,4,15,2,45
2305,1,1,0,CCU → DEL → COK → BLR,2,13034,2019,5,21,10,0,2022,5,22,1,20,15,20
2306,0,1,0,CCU → BLR,0,4175,2019,6,4,4,40,2022,2,15,7,15,2,35
2307,7,2,5,DEL → BLR → COK,1,6153,2019,6,27,7,55,2022,2,15,22,25,14,30
2308,1,2,5,DEL → COK,0,5202,2019,6,27,5,10,2022,2,15,8,0,2,50
2309,2,0,3,BLR → BOM → DEL,1,9135,2019,3,15,7,0,2022,2,15,16,10,9,10
2310,1,1,0,CCU → DEL → COK → BLR,2,13244,2019,5,18,7,0,2022,5,19,1,20,18,20
2311,2,2,5,DEL → JAI → BOM → COK,2,15130,2019,5,27,5,30,2022,5,28,4,25,22,55
2312,2,4,4,BOM → HYD,0,2760,2019,9,5,19,35,2022,2,15,21,5,1,30
2313,0,0,2,BLR → DEL,0,4424,2019,5,15,6,5,2022,2,15,8,50,2,45
2314,6,1,0,CCU → DEL → BLR,1,9188,2019,5,18,7,10,2022,2,15,22,40,15,30
2315,4,2,5,DEL → HYD → COK,1,7741,2019,5,18,7,10,2022,2,15,22,30,15,20
2316,2,0,2,BLR → DEL,0,6145,2019,5,24,19,50,2022,2,15,22,50,3,0
2317,4,2,5,DEL → BOM → COK,1,10878,2019,9,6,4,55,2022,2,15,12,35,7,40
2318,0,2,5,DEL → HYD → COK,1,6443,2019,6,15,11,55,2022,2,15,22,30,10,35
2319,0,2,5,DEL → BOM → COK,1,7049,2019,3,27,4,45,2022,2,15,15,30,10,45
2320,4,2,5,DEL → BOM → COK,1,5798,2019,6,27,15,15,2022,6,28,1,30,10,15
2321,1,0,3,BLR → BOM → AMD → DEL,2,10574,2019,3,3,6,45,2022,2,15,23,55,17,10
2322,0,2,5,DEL → BOM → COK,1,7504,2019,5,15,8,30,2022,2,15,21,0,12,30
2323,0,2,5,DEL → BOM → COK,1,6105,2019,12,6,17,30,2022,6,13,1,30,8,0
2324,2,1,0,CCU → BOM → BLR,1,9664,2019,9,5,21,10,2022,5,10,8,15,11,5
2325,2,0,2,BLR → DEL,0,5770,2019,3,6,11,10,2022,2,15,14,5,2,55
2326,1,4,4,BOM → HYD,0,3101,2019,6,15,13,55,2022,2,15,15,25,1,30
2327,2,2,5,DEL → BOM → COK,1,12374,2019,5,18,17,30,2022,5,19,4,25,10,55
2328,3,1,0,CCU → BLR,0,3816,2019,3,15,9,0,2022,2,15,11,30,2,30
2329,2,2,5,DEL → ATQ → BOM → COK,2,14301,2019,6,15,12,15,2022,6,16,12,35,24,20
2330,0,0,2,BLR → DEL,0,4824,2019,1,6,7,10,2022,2,15,10,5,2,55
2331,0,4,4,BOM → HYD,0,2755,2019,6,18,19,5,2022,2,15,20,35,1,30
2332,4,2,5,DEL → BOM → COK,1,9737,2019,3,6,6,0,2022,2,15,19,15,13,15
2333,2,0,3,BLR → MAA → DEL,1,7281,2019,3,21,9,45,2022,2,15,14,25,4,40
2334,4,2,5,DEL → BOM → COK,1,7409,2019,9,6,8,0,2022,2,15,21,0,13,0
2335,2,1,0,CCU → BOM → BLR,1,13045,2019,12,6,20,0,2022,6,13,12,0,16,0
2336,1,1,0,CCU → IXR → DEL → BLR,2,12724,2019,5,24,5,50,2022,2,15,23,15,17,25
2337,2,1,0,CCU → BOM → BLR,1,8587,2019,6,5,16,30,2022,5,7,4,40,12,10
