Unnamed: 0,airline,embarked,destination,stops,journey_year,journey_month,journey_day,dep_hour,dep_min,departure_time,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,arrival_time,price,additional_info,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Banglore.1,Chennai,Delhi.1,Kolkata.1,Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,After noon,early morning,evening,late night,morning,night,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,After noon,early morning,evening,late night,morning,night
2686,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,6,3,8,0,early morning,2022,2,16,20,20,evening,16737,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2687,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,1,6,13,0,After noon,2022,2,16,21,0,night,7934,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2688,Air India,source_Delhi,destination_Cochin,1 stop,2019,5,18,8,0,early morning,2022,2,16,19,15,evening,8880,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2689,IndiGo,source_Delhi,destination_Cochin,non-stop,2019,12,5,14,25,After noon,2022,2,16,17,40,evening,5001,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2690,Vistara,source_Kolkata,destination_Banglore,1 stop,2019,6,5,17,0,evening,2022,5,7,9,5,morning,8138,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2691,Air India,source_Delhi,destination_Cochin,2 stops,2019,9,3,16,55,After noon,2022,3,10,19,15,evening,22097,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2692,SpiceJet,source_Banglore,destination_Delhi,non-stop,2019,3,24,5,45,early morning,2022,2,16,8,35,early morning,4274,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2693,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,1,3,18,40,evening,2022,3,2,0,45,late night,35186,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2694,IndiGo,source_Kolkata,destination_Banglore,1 stop,2019,4,15,19,35,evening,2022,2,16,23,15,night,4227,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2695,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,1,5,8,25,early morning,2022,2,16,16,20,After noon,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2696,IndiGo,source_Mumbai,destination_Hyderabad,non-stop,2019,12,6,12,0,morning,2022,2,16,13,30,After noon,2755,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2697,IndiGo,source_Kolkata,destination_Banglore,1 stop,2019,6,6,10,30,morning,2022,2,16,16,5,After noon,6302,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2698,Air India,source_Kolkata,destination_Banglore,2 stops,2019,5,18,9,25,morning,2022,5,19,13,45,After noon,13223,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2699,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,5,21,17,30,evening,2022,5,22,12,35,morning,12899,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2700,Air India,source_Banglore,destination_Delhi,1 stop,2019,12,3,6,45,early morning,2022,2,16,20,35,evening,12128,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2701,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,21,20,25,evening,2022,5,22,22,5,night,13068,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2702,Air India,source_Kolkata,destination_Banglore,2 stops,2019,1,4,16,45,After noon,2022,4,2,20,25,evening,9921,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2703,GoAir,source_Banglore,destination_Delhi,non-stop,2019,1,4,7,45,early morning,2022,2,16,10,40,morning,4240,No info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2704,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,6,6,21,50,night,2022,6,7,19,0,evening,14715,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2705,IndiGo,source_Kolkata,destination_Banglore,1 stop,2019,6,5,18,5,evening,2022,2,16,23,30,night,6219,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2706,IndiGo,source_Chennai,destination_Kolkata,non-stop,2019,1,3,5,15,early morning,2022,2,16,7,35,early morning,7296,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2707,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,9,6,3,50,late night,2022,2,16,11,30,morning,7409,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2708,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,6,9,35,morning,2022,2,16,18,0,evening,13995,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2709,IndiGo,source_Kolkata,destination_Banglore,non-stop,2019,5,15,14,25,After noon,2022,2,16,16,55,After noon,5225,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2710,SpiceJet,source_Mumbai,destination_Hyderabad,non-stop,2019,9,3,5,45,early morning,2022,2,16,7,5,early morning,4392,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2711,Air India,source_Kolkata,destination_Banglore,2 stops,2019,5,18,10,0,morning,2022,5,19,5,25,early morning,14110,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2712,SpiceJet,source_Banglore,destination_Delhi,non-stop,2019,4,27,9,30,morning,2022,2,16,12,20,morning,4886,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2713,Jet Airways,source_Banglore,destination_Delhi,non-stop,2019,1,6,8,20,early morning,2022,2,16,11,20,morning,8017,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2714,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,6,24,6,0,early morning,2022,2,16,12,35,morning,12525,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2715,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,3,27,2,15,late night,2022,2,16,18,50,evening,6018,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2717,SpiceJet,source_Banglore,destination_Delhi,non-stop,2019,1,4,21,10,night,2022,4,2,0,5,late night,3626,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2718,Air India,source_Delhi,destination_Cochin,3 stops,2019,9,3,5,15,early morning,2022,3,10,19,15,evening,15587,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2719,Air India,source_Delhi,destination_Cochin,1 stop,2019,3,27,8,0,early morning,2022,2,16,19,15,evening,7200,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2720,Jet Airways,source_Delhi,destination_Cochin,2 stops,2019,3,21,6,20,early morning,2022,3,22,4,25,late night,12274,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2721,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,6,6,19,0,evening,2022,6,7,1,30,late night,7531,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2722,Jet Airways,source_Mumbai,destination_Hyderabad,non-stop,2019,5,21,19,35,evening,2022,2,16,21,5,night,5679,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2723,Air India,source_Delhi,destination_Cochin,2 stops,2019,6,24,10,55,morning,2022,6,25,7,40,early morning,11754,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2724,SpiceJet,source_Mumbai,destination_Hyderabad,non-stop,2019,5,21,22,45,night,2022,5,22,0,15,late night,1966,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2725,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,3,21,6,40,early morning,2022,2,16,13,20,After noon,10209,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2726,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,5,21,20,25,evening,2022,5,22,1,30,late night,5055,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2727,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,3,3,8,25,early morning,2022,2,16,15,30,After noon,14872,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2728,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,5,18,7,5,early morning,2022,2,16,19,0,evening,12374,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2729,SpiceJet,source_Mumbai,destination_Hyderabad,non-stop,2019,6,15,22,45,night,2022,6,16,0,15,late night,2018,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2730,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,3,24,13,55,After noon,2022,3,25,4,45,late night,10662,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2731,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,9,5,10,20,morning,2022,2,16,19,0,evening,9795,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2732,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,5,20,25,evening,2022,5,10,23,35,night,13068,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2733,SpiceJet,source_Chennai,destination_Kolkata,non-stop,2019,3,3,17,45,evening,2022,2,16,20,5,evening,7299,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2734,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,3,3,10,5,morning,2022,2,16,13,0,After noon,7649,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2735,Air India,source_Kolkata,destination_Banglore,2 stops,2019,12,5,12,0,morning,2022,2,16,21,50,night,10677,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2736,Air India,source_Banglore,destination_Delhi,non-stop,2019,3,6,10,0,morning,2022,2,16,12,45,morning,6962,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2737,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,5,15,11,25,morning,2022,5,16,1,30,late night,6980,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2738,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,5,27,9,0,morning,2022,2,16,21,0,night,13588,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2739,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,24,14,5,After noon,2022,2,16,23,35,night,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2740,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,12,5,10,10,morning,2022,2,16,13,0,After noon,3944,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2741,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,12,6,9,15,morning,2022,2,16,21,0,night,6839,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2742,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,4,15,13,0,After noon,2022,2,16,19,0,evening,6543,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2743,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,5,21,7,5,early morning,2022,2,16,19,0,evening,12240,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2744,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,12,5,16,30,After noon,2022,5,13,4,40,late night,14389,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2745,IndiGo,source_Kolkata,destination_Banglore,non-stop,2019,12,3,5,30,early morning,2022,2,16,8,20,early morning,4149,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2746,Multiple carriers,source_Delhi,destination_Cochin,2 stops,2019,5,18,15,5,After noon,2022,5,19,1,30,late night,16841,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2747,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,3,6,9,45,morning,2022,2,16,22,30,night,9647,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2748,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,6,21,10,night,2022,6,10,18,15,evening,14572,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2749,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,5,15,16,0,After noon,2022,5,16,1,30,late night,7924,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2750,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,12,5,20,0,evening,2022,5,13,4,40,late night,8587,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2751,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,3,6,13,15,After noon,2022,2,16,22,30,night,9647,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2752,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,18,14,5,After noon,2022,5,19,12,0,morning,14389,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2753,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,12,6,16,30,After noon,2022,6,13,16,20,After noon,13045,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
